COMPANYID;CEQID;CANID;DATA;DT_INTEGRACAO;LAT;LON;ALT;DIRECTION;SPEED;FAMILYCODE;FUNCTION;ERRORTAGS;TYPE;TEXT;UNIFIEDVALUE;UOM;VALUE
ACC000028047;CEQ000439555;7411;24/09/2023 07:55:12;24/09/2023 11:05:56;-22.635305;-50.080605;558.46;90.3;;BC_HYD_PRESS;last;;Numeric;;5105;KPA;5105
ACC000028047;CEQ000439555;7411;24/09/2023 20:51:15;25/09/2023 06:56:18;-22.634615;-50.08003;544.75;0;;BC_HYD_PRESS;last;;Numeric;;380;KPA;380
ACC000028047;CEQ000439555;7411;24/09/2023 11:35:46;24/09/2023 14:46:49;-22.635897;-50.08184;569.23;243.3;;BC_HYD_PRESS;last;;Numeric;;4455;KPA;4455
ACC000028047;CEQ000439555;7411;24/09/2023 11:34:47;24/09/2023 14:46:49;-22.635672;-50.080368;562.71;270.8;;BC_HYD_PRESS;last;;Numeric;;5220;KPA;5220
ACC000028047;CEQ000439555;7411;24/09/2023 11:08:43;24/09/2023 14:16:05;-22.636353;-50.082584;582.06;47.1;;BC_HYD_PRESS;last;;Numeric;;6430;KPA;6430
ACC000028047;CEQ000439555;7411;24/09/2023 11:07:41;24/09/2023 14:16:05;-22.637388;-50.08345;575.29;0;;BC_HYD_PRESS;last;;Numeric;;2790;KPA;2790
ACC000028047;CEQ000439555;7411;23/09/2023 08:22:20;23/09/2023 18:25:49;-22.640978;-50.087315;560.1;14.8;;BC_HYD_PRESS;last;;Numeric;;7050;KPA;7050
ACC000028047;CEQ000439555;7411;23/09/2023 08:21:20;23/09/2023 18:25:49;-22.642414;-50.08779;561.45;21.3;;BC_HYD_PRESS;last;;Numeric;;5695;KPA;5695
ACC000028047;CEQ000439555;7411;23/09/2023 08:02:17;23/09/2023 18:25:49;-22.638422;-50.08673;561.17;8.4;;BC_HYD_PRESS;last;;Numeric;;8285;KPA;8285
ACC000028047;CEQ000439555;7411;23/09/2023 08:01:16;23/09/2023 18:25:49;-22.639696;-50.086987;561.59;14.4;;BC_HYD_PRESS;last;;Numeric;;5505;KPA;5505
ACC000028047;CEQ000439555;7411;23/09/2023 07:41:13;23/09/2023 18:25:49;-22.637587;-50.0866;560.23;6.4;;BC_HYD_PRESS;last;;Numeric;;7665;KPA;7665
ACC000028047;CEQ000439555;7411;23/09/2023 14:44:08;23/09/2023 18:25:49;-22.638096;-50.08632;557.65;186.3;;BC_HYD_PRESS;last;;Numeric;;4940;KPA;4940
ACC000028047;CEQ000439555;7411;23/09/2023 14:01:24;23/09/2023 18:25:49;-22.641048;-50.08701;554.26;197.7;;BC_HYD_PRESS;last;;Numeric;;4900;KPA;4900
ACC000028047;CEQ000439555;7411;23/09/2023 13:40:21;23/09/2023 18:25:49;-22.642773;-50.08763;550.9;197.4;;BC_HYD_PRESS;last;;Numeric;;6125;KPA;6125
ACC000028047;CEQ000439555;7411;23/09/2023 13:15:17;23/09/2023 18:25:49;-22.646667;-50.08879;553.45;198.3;;BC_HYD_PRESS;last;;Numeric;;5885;KPA;5885
ACC000028047;CEQ000439555;7411;23/09/2023 12:55:13;23/09/2023 18:25:49;-22.645515;-50.08839;560.92;14;;BC_HYD_PRESS;last;;Numeric;;4855;KPA;4855
ACC000028047;CEQ000439555;7411;23/09/2023 07:13:12;23/09/2023 18:25:49;-22.642284;-50.087788;540.51;195.7;;BC_HYD_PRESS;last;;Numeric;;7345;KPA;7345
ACC000028047;CEQ000439555;7411;23/09/2023 06:42:26;23/09/2023 18:25:49;-22.645462;-50.088722;552.27;13.8;;BC_HYD_PRESS;last;;Numeric;;5150;KPA;5150
ACC000028047;CEQ000439555;7411;22/09/2023 12:04:04;22/09/2023 15:11:55;-22.639393;-50.092323;552.76;190.9;;BC_HYD_PRESS;last;;Numeric;;3250;KPA;3250
ACC000028047;CEQ000439555;7411;24/09/2023 07:54:11;24/09/2023 10:55:18;-22.635397;-50.081627;556.75;0;;BC_HYD_PRESS;last;;Numeric;;2170;KPA;2170
ACC000028047;CEQ000439555;7411;24/09/2023 07:53:10;24/09/2023 10:55:18;-22.635843;-50.082493;564.55;52.3;;BC_HYD_PRESS;last;;Numeric;;8415;KPA;8415
ACC000028047;CEQ000439555;7411;24/09/2023 11:06:43;24/09/2023 14:16:05;-22.637098;-50.08333;565.54;214;;BC_HYD_PRESS;last;;Numeric;;8730;KPA;8730
ACC000028047;CEQ000439555;7411;23/09/2023 08:20:20;23/09/2023 18:25:49;-22.643824;-50.088257;562.95;13.8;;BC_HYD_PRESS;last;;Numeric;;10115;KPA;10115
ACC000028047;CEQ000439555;7411;23/09/2023 08:00:17;23/09/2023 18:25:49;-22.641102;-50.08738;560.15;15.4;;BC_HYD_PRESS;last;;Numeric;;6360;KPA;6360
ACC000028047;CEQ000439555;7411;23/09/2023 07:59:17;23/09/2023 18:25:49;-22.642485;-50.087826;559.47;17.4;;BC_HYD_PRESS;last;;Numeric;;6875;KPA;6875
ACC000028047;CEQ000439555;7411;23/09/2023 07:40:13;23/09/2023 18:25:49;-22.638996;-50.08681;557.98;10.3;;BC_HYD_PRESS;last;;Numeric;;7130;KPA;7130
ACC000028047;CEQ000439555;7411;23/09/2023 14:43:09;23/09/2023 18:25:49;-22.636717;-50.086136;556.94;191.1;;BC_HYD_PRESS;last;;Numeric;;3520;KPA;3520
ACC000028047;CEQ000439555;7411;23/09/2023 14:00:24;23/09/2023 18:25:49;-22.639877;-50.08671;549.37;196;;BC_HYD_PRESS;last;;Numeric;;4625;KPA;4625
ACC000028047;CEQ000439555;7411;23/09/2023 13:59:23;23/09/2023 18:25:49;-22.638664;-50.086452;550.3;189.6;;BC_HYD_PRESS;last;;Numeric;;5465;KPA;5465
ACC000028047;CEQ000439555;7411;23/09/2023 13:39:21;23/09/2023 18:25:49;-22.64149;-50.087196;551.08;197.5;;BC_HYD_PRESS;last;;Numeric;;9615;KPA;9615
ACC000028047;CEQ000439555;7411;23/09/2023 13:34:20;23/09/2023 18:25:49;-22.63438;-50.085903;552;178.5;;BC_HYD_PRESS;last;;Numeric;;5530;KPA;5530
ACC000028047;CEQ000439555;7411;23/09/2023 13:14:16;23/09/2023 18:25:49;-22.645298;-50.08841;552.72;195.3;;BC_HYD_PRESS;last;;Numeric;;5820;KPA;5820
ACC000028047;CEQ000439555;7411;23/09/2023 13:13:17;23/09/2023 18:25:49;-22.643957;-50.08803;555.77;195.4;;BC_HYD_PRESS;last;;Numeric;;5325;KPA;5325
ACC000028047;CEQ000439555;7411;23/09/2023 12:54:13;23/09/2023 18:25:49;-22.646843;-50.088776;559.25;16.8;;BC_HYD_PRESS;last;;Numeric;;6130;KPA;6130
ACC000028047;CEQ000439555;7411;23/09/2023 12:53:13;23/09/2023 18:25:49;-22.647146;-50.088997;555.85;223.5;;BC_HYD_PRESS;last;;Numeric;;450;KPA;450
ACC000028047;CEQ000439555;7411;23/09/2023 07:12:12;23/09/2023 18:25:49;-22.641317;-50.08748;543.01;198.6;;BC_HYD_PRESS;last;;Numeric;;5990;KPA;5990
ACC000028047;CEQ000439555;7411;23/09/2023 06:41:25;23/09/2023 18:25:49;-22.646496;-50.08904;553.87;12.3;;BC_HYD_PRESS;last;;Numeric;;4590;KPA;4590
ACC000028047;CEQ000439555;7411;22/09/2023 12:03:04;22/09/2023 15:11:55;-22.638079;-50.092148;543.08;185.4;;BC_HYD_PRESS;last;;Numeric;;5770;KPA;5770
ACC000028047;CEQ000439555;7411;22/09/2023 12:02:04;22/09/2023 15:11:55;-22.637043;-50.09211;536.17;179.5;;BC_HYD_PRESS;last;;Numeric;;4590;KPA;4590
ACC000028047;CEQ000439555;7411;24/09/2023 07:51:10;24/09/2023 10:55:18;-22.637972;-50.083954;560.43;13.8;;BC_HYD_PRESS;last;;Numeric;;6205;KPA;6205
ACC000028047;CEQ000439555;7411;23/09/2023 08:19:20;23/09/2023 18:25:49;-22.645233;-50.08862;563.68;11.5;;BC_HYD_PRESS;last;;Numeric;;7410;KPA;7410
ACC000028047;CEQ000439555;7411;23/09/2023 07:39:13;23/09/2023 18:25:49;-22.640167;-50.08709;551.13;23.7;;BC_HYD_PRESS;last;;Numeric;;3345;KPA;3345
ACC000028047;CEQ000439555;7411;23/09/2023 14:42:08;23/09/2023 18:25:49;-22.63563;-50.085987;556.49;189.2;;BC_HYD_PRESS;last;;Numeric;;7240;KPA;7240
ACC000028047;CEQ000439555;7411;23/09/2023 14:41:08;23/09/2023 18:25:49;-22.63441;-50.085835;549.53;178.8;;BC_HYD_PRESS;last;;Numeric;;5230;KPA;5230
ACC000028047;CEQ000439555;7411;23/09/2023 13:58:24;23/09/2023 18:25:49;-22.637287;-50.086254;554.08;185.7;;BC_HYD_PRESS;last;;Numeric;;4890;KPA;4890
ACC000028047;CEQ000439555;7411;23/09/2023 13:38:21;23/09/2023 18:25:49;-22.640131;-50.086792;552.75;192.1;;BC_HYD_PRESS;last;;Numeric;;5500;KPA;5500
ACC000028047;CEQ000439555;7411;23/09/2023 13:37:20;23/09/2023 18:25:49;-22.63881;-50.0865;555.58;192.6;;BC_HYD_PRESS;last;;Numeric;;5320;KPA;5320
ACC000028047;CEQ000439555;7411;23/09/2023 13:33:19;23/09/2023 18:25:49;-22.633707;-50.086002;553.68;122.8;;BC_HYD_PRESS;last;;Numeric;;430;KPA;430
ACC000028047;CEQ000439555;7411;23/09/2023 13:12:16;23/09/2023 18:25:49;-22.642586;-50.0876;555.94;198.7;;BC_HYD_PRESS;last;;Numeric;;5140;KPA;5140
ACC000028047;CEQ000439555;7411;24/09/2023 15:49:26;24/09/2023 19:26:52;-22.636532;-50.080326;568.59;211.8;;BC_HYD_PRESS;last;;Numeric;;440;KPA;440
ACC000028047;CEQ000439555;7411;24/09/2023 15:48:25;24/09/2023 19:26:52;-22.636229;-50.080364;563.93;88.4;;BC_HYD_PRESS;last;;Numeric;;5305;KPA;5305
ACC000028047;CEQ000439555;7411;23/09/2023 17:56:02;24/09/2023 00:09:57;-22.643549;-50.087593;560.74;196.9;;BC_HYD_PRESS;last;;Numeric;;6110;KPA;6110
ACC000028047;CEQ000439555;7411;23/09/2023 17:55:02;24/09/2023 00:09:57;-22.64241;-50.087227;561.07;197;;BC_HYD_PRESS;last;;Numeric;;6200;KPA;6200
ACC000028047;CEQ000439555;7411;23/09/2023 17:37:00;24/09/2023 00:09:57;-22.64434;-50.08777;559.4;14.8;;BC_HYD_PRESS;last;;Numeric;;5070;KPA;5070
ACC000028047;CEQ000439555;7411;23/09/2023 17:35:59;24/09/2023 00:09:57;-22.645533;-50.0881;561.56;14.7;;BC_HYD_PRESS;last;;Numeric;;4995;KPA;4995
ACC000028047;CEQ000439555;7411;23/09/2023 16:55:52;24/09/2023 00:09:57;-22.634737;-50.085705;564.85;185.3;;BC_HYD_PRESS;last;;Numeric;;5515;KPA;5515
ACC000028047;CEQ000439555;7411;24/09/2023 04:13:10;24/09/2023 07:46:28;-22.63527;-50.08217;561.07;243.8;;BC_HYD_PRESS;last;;Numeric;;6350;KPA;6350
ACC000028047;CEQ000439555;7411;24/09/2023 03:39:04;24/09/2023 07:46:28;-22.639929;-50.08487;564.21;0;;BC_HYD_PRESS;last;;Numeric;;420;KPA;420
ACC000028047;CEQ000439555;7411;24/09/2023 14:04:55;24/09/2023 17:49:30;-22.639236;-50.083942;564.79;20;;BC_HYD_PRESS;last;;Numeric;;5035;KPA;5035
ACC000028047;CEQ000439555;7411;24/09/2023 14:03:56;24/09/2023 17:49:30;-22.640366;-50.08437;565.1;0;;BC_HYD_PRESS;last;;Numeric;;2965;KPA;2965
ACC000028047;CEQ000439555;7411;22/09/2023 13:21:17;22/09/2023 16:29:09;-22.63912;-50.09231;540.02;11.1;;BC_HYD_PRESS;last;;Numeric;;4710;KPA;4710
ACC000028047;CEQ000439555;7411;24/09/2023 14:35:02;24/09/2023 17:49:30;-22.638437;-50.08351;558.47;0;;BC_HYD_PRESS;last;;Numeric;;3130;KPA;3130
ACC000028047;CEQ000439555;7411;24/09/2023 08:30:16;24/09/2023 11:35:58;-22.639431;-50.08431;561.56;190.6;;BC_HYD_PRESS;last;;Numeric;;5760;KPA;5760
ACC000028047;CEQ000439555;7411;22/09/2023 17:06:00;22/09/2023 19:16:06;-22.643867;-50.094803;533.07;23.7;;BC_HYD_PRESS;last;;Numeric;;3985;KPA;3985
ACC000028047;CEQ000439555;7411;23/09/2023 17:54:01;24/09/2023 00:09:57;-22.641134;-50.08681;562.37;196.3;;BC_HYD_PRESS;last;;Numeric;;7270;KPA;7270
ACC000028047;CEQ000439555;7411;23/09/2023 17:50:01;24/09/2023 00:09:57;-22.636536;-50.085915;561.36;188.3;;BC_HYD_PRESS;last;;Numeric;;11125;KPA;11125
ACC000028047;CEQ000439555;7411;23/09/2023 17:49:00;24/09/2023 00:09:57;-22.63537;-50.085716;561.74;190.3;;BC_HYD_PRESS;last;;Numeric;;6300;KPA;6300
ACC000028047;CEQ000439555;7411;23/09/2023 17:34:59;24/09/2023 00:09:57;-22.64669;-50.088436;561.47;12.9;;BC_HYD_PRESS;last;;Numeric;;6060;KPA;6060
ACC000028047;CEQ000439555;7411;23/09/2023 17:15:56;24/09/2023 00:09:57;-22.638596;-50.08618;557.38;9.6;;BC_HYD_PRESS;last;;Numeric;;4695;KPA;4695
ACC000028047;CEQ000439555;7411;23/09/2023 17:14:56;24/09/2023 00:09:57;-22.639605;-50.08639;557.59;19.2;;BC_HYD_PRESS;last;;Numeric;;8590;KPA;8590
ACC000028047;CEQ000439555;7411;23/09/2023 16:54:53;24/09/2023 00:09:57;-22.63359;-50.085846;566.35;159.8;;BC_HYD_PRESS;last;;Numeric;;3580;KPA;3580
ACC000028047;CEQ000439555;7411;24/09/2023 04:12:10;24/09/2023 07:46:28;-22.635006;-50.080845;558.62;264.5;;BC_HYD_PRESS;last;;Numeric;;5385;KPA;5385
ACC000028047;CEQ000439555;7411;24/09/2023 03:38:03;24/09/2023 07:46:28;-22.639116;-50.0847;563.36;192.3;;BC_HYD_PRESS;last;;Numeric;;3995;KPA;3995
ACC000028047;CEQ000439555;7411;24/09/2023 14:02:55;24/09/2023 17:49:30;-22.64042;-50.084484;560.81;0;;BC_HYD_PRESS;last;;Numeric;;2985;KPA;2985
ACC000028047;CEQ000439555;7411;24/09/2023 14:34:02;24/09/2023 17:49:30;-22.637684;-50.0831;563.39;209.5;;BC_HYD_PRESS;last;;Numeric;;6360;KPA;6360
ACC000028047;CEQ000439555;7411;24/09/2023 08:29:16;24/09/2023 11:35:58;-22.638058;-50.08398;563.34;193.2;;BC_HYD_PRESS;last;;Numeric;;6180;KPA;6180
ACC000028047;CEQ000439555;7411;24/09/2023 08:28:00;24/09/2023 11:35:58;-22.636728;-50.08338;566.07;215.9;;BC_HYD_PRESS;last;;Numeric;;5980;KPA;5980
ACC000028047;CEQ000439555;7411;22/09/2023 16:15:26;22/09/2023 19:16:06;-22.640572;-50.093014;540.08;17.5;;BC_HYD_PRESS;last;;Numeric;;4985;KPA;4985
ACC000028047;CEQ000439555;7411;22/09/2023 16:14:26;22/09/2023 19:16:06;-22.641895;-50.093628;538.51;26.5;;BC_HYD_PRESS;last;;Numeric;;4665;KPA;4665
ACC000028047;CEQ000439555;7411;22/09/2023 16:27:28;22/09/2023 19:16:06;-22.642925;-50.094337;545.92;208.1;;BC_HYD_PRESS;last;;Numeric;;5045;KPA;5045
ACC000028047;CEQ000439555;7411;23/09/2023 17:53:01;24/09/2023 00:09:57;-22.639914;-50.086456;561.7;193.9;;BC_HYD_PRESS;last;;Numeric;;7180;KPA;7180
ACC000028047;CEQ000439555;7411;23/09/2023 17:48:01;24/09/2023 00:09:57;-22.634258;-50.085644;566.45;171.9;;BC_HYD_PRESS;last;;Numeric;;5155;KPA;5155
ACC000028047;CEQ000439555;7411;23/09/2023 17:33:59;24/09/2023 00:09:57;-22.64736;-50.08865;559.83;122.7;;BC_HYD_PRESS;last;;Numeric;;2625;KPA;2625
ACC000028047;CEQ000439555;7411;23/09/2023 17:32:59;24/09/2023 00:09:57;-22.647152;-50.08869;558.31;200.3;;BC_HYD_PRESS;last;;Numeric;;4730;KPA;4730
ACC000028047;CEQ000439555;7411;23/09/2023 17:13:55;24/09/2023 00:09:57;-22.64077;-50.08669;559.92;14.3;;BC_HYD_PRESS;last;;Numeric;;5325;KPA;5325
ACC000028047;CEQ000439555;7411;23/09/2023 17:12:56;24/09/2023 00:09:57;-22.641891;-50.087036;560.99;15.8;;BC_HYD_PRESS;last;;Numeric;;4265;KPA;4265
ACC000028047;CEQ000439555;7411;23/09/2023 16:53:52;24/09/2023 00:09:57;-22.633667;-50.08581;557.87;337.5;;BC_HYD_PRESS;last;;Numeric;;440;KPA;440
ACC000028047;CEQ000439555;7411;23/09/2023 16:52:51;24/09/2023 00:09:57;-22.634382;-50.08563;564.15;352.5;;BC_HYD_PRESS;last;;Numeric;;5645;KPA;5645
ACC000028047;CEQ000439555;7411;24/09/2023 04:11:09;24/09/2023 07:46:28;-22.635098;-50.079525;555.14;278.3;;BC_HYD_PRESS;last;;Numeric;;3650;KPA;3650
ACC000028047;CEQ000439555;7411;24/09/2023 03:37:03;24/09/2023 07:46:28;-22.638216;-50.084473;562.8;195.1;;BC_HYD_PRESS;last;;Numeric;;3210;KPA;3210
ACC000028047;CEQ000439555;7411;24/09/2023 14:01:55;24/09/2023 17:49:30;-22.639175;-50.084045;564.94;199.7;;BC_HYD_PRESS;last;;Numeric;;5205;KPA;5205
ACC000028047;CEQ000439555;7411;24/09/2023 08:27:16;24/09/2023 11:35:58;-22.635963;-50.08265;563.41;230.1;;BC_HYD_PRESS;last;;Numeric;;8760;KPA;8760
ACC000028047;CEQ000439555;7411;22/09/2023 16:13:25;22/09/2023 19:16:06;-22.64321;-50.09436;539.69;26.2;;BC_HYD_PRESS;last;;Numeric;;4135;KPA;4135
ACC000028047;CEQ000439555;7411;22/09/2023 16:26:28;22/09/2023 19:16:06;-22.641613;-50.093628;549.02;205.8;;BC_HYD_PRESS;last;;Numeric;;5685;KPA;5685
ACC000028047;CEQ000439555;7411;23/09/2023 17:52:02;24/09/2023 00:09:57;-22.638924;-50.086246;563.66;191.5;;BC_HYD_PRESS;last;;Numeric;;6400;KPA;6400
ACC000028047;CEQ000439555;7411;23/09/2023 17:51:01;24/09/2023 00:09:57;-22.63769;-50.086056;564.1;187.5;;BC_HYD_PRESS;last;;Numeric;;6465;KPA;6465
ACC000028047;CEQ000439555;7411;23/09/2023 17:11:55;24/09/2023 00:09:57;-22.643026;-50.087414;559.73;15.9;;BC_HYD_PRESS;last;;Numeric;;5480;KPA;5480
ACC000028047;CEQ000439555;7411;23/09/2023 16:51:52;24/09/2023 00:09:57;-22.63561;-50.085728;563.68;9.9;;BC_HYD_PRESS;last;;Numeric;;6905;KPA;6905
ACC000028047;CEQ000439555;7411;24/09/2023 04:28:13;24/09/2023 07:46:28;-22.635153;-50.08156;562.12;76.8;;BC_HYD_PRESS;last;;Numeric;;4760;KPA;4760
ACC000028047;CEQ000439555;7411;24/09/2023 04:27:12;24/09/2023 07:46:28;-22.635643;-50.08271;560.27;54.9;;BC_HYD_PRESS;last;;Numeric;;5915;KPA;5915
ACC000028047;CEQ000439555;7411;24/09/2023 04:10:10;24/09/2023 07:46:28;-22.635088;-50.079422;560.49;89.1;;BC_HYD_PRESS;last;;Numeric;;2545;KPA;2545
ACC000028047;CEQ000439555;7411;24/09/2023 04:09:09;24/09/2023 07:46:28;-22.63503;-50.08043;560.09;93.5;;BC_HYD_PRESS;last;;Numeric;;3945;KPA;3945
ACC000028047;CEQ000439555;7411;24/09/2023 03:36:04;24/09/2023 07:46:28;-22.638227;-50.084476;563.59;192.4;;BC_HYD_PRESS;last;;Numeric;;6065;KPA;6065
ACC000028047;CEQ000439555;7411;24/09/2023 03:35:03;24/09/2023 07:46:28;-22.637197;-50.08416;564.94;195.5;;BC_HYD_PRESS;last;;Numeric;;5370;KPA;5370
ACC000028047;CEQ000439555;7411;24/09/2023 08:26:16;24/09/2023 11:35:58;-22.63535;-50.081287;563.59;258.6;;BC_HYD_PRESS;last;;Numeric;;9970;KPA;9970
ACC000028047;CEQ000439555;7411;22/09/2023 16:12:26;22/09/2023 19:16:06;-22.644169;-50.09482;538.06;0;;BC_HYD_PRESS;last;;Numeric;;2920;KPA;2920
ACC000028047;CEQ000439555;7411;22/09/2023 16:11:25;22/09/2023 19:16:06;-22.644049;-50.09483;541.33;201.3;;BC_HYD_PRESS;last;;Numeric;;3835;KPA;3835
ACC000028047;CEQ000439555;7411;22/09/2023 16:25:27;22/09/2023 19:16:06;-22.640354;-50.093052;544.33;201.1;;BC_HYD_PRESS;last;;Numeric;;4770;KPA;4770
ACC000028047;CEQ000439555;7411;22/09/2023 16:24:28;22/09/2023 19:16:06;-22.640245;-50.092873;541.14;111.7;;BC_HYD_PRESS;last;;Numeric;;415;KPA;415
ACC000028047;CEQ000439555;7411;23/09/2023 18:18:53;24/09/2023 00:09:57;-22.6377;-50.085987;555.78;7.7;;BC_HYD_PRESS;last;;Numeric;;4685;KPA;4685
ACC000028047;CEQ000439555;7411;23/09/2023 18:17:53;24/09/2023 00:09:57;-22.638851;-50.08615;555.73;11.2;;BC_HYD_PRESS;last;;Numeric;;4990;KPA;4990
ACC000028047;CEQ000439555;7411;23/09/2023 17:31:58;24/09/2023 00:09:57;-22.64593;-50.08831;558.42;194.7;;BC_HYD_PRESS;last;;Numeric;;5735;KPA;5735
ACC000028047;CEQ000439555;7411;23/09/2023 17:30:59;24/09/2023 00:09:57;-22.644735;-50.087986;560.62;192.2;;BC_HYD_PRESS;last;;Numeric;;4875;KPA;4875
ACC000028047;CEQ000439555;7411;23/09/2023 17:10:55;24/09/2023 00:09:57;-22.644175;-50.087772;558.05;13.2;;BC_HYD_PRESS;last;;Numeric;;6350;KPA;6350
ACC000028047;CEQ000439555;7411;23/09/2023 16:50:51;24/09/2023 00:09:57;-22.636467;-50.08588;564.31;7.2;;BC_HYD_PRESS;last;;Numeric;;6990;KPA;6990
ACC000028047;CEQ000439555;7411;24/09/2023 04:26:12;24/09/2023 07:46:28;-22.636484;-50.083572;562.76;37;;BC_HYD_PRESS;last;;Numeric;;4490;KPA;4490
ACC000028047;CEQ000439555;7411;24/09/2023 04:08:09;24/09/2023 07:46:28;-22.635153;-50.08171;561.74;75.9;;BC_HYD_PRESS;last;;Numeric;;5280;KPA;5280
ACC000028047;CEQ000439555;7411;24/09/2023 03:34:03;24/09/2023 07:46:28;-22.636673;-50.083992;564.71;233.8;;BC_HYD_PRESS;last;;Numeric;;1785;KPA;1785
ACC000028047;CEQ000439555;7411;22/09/2023 16:10:25;22/09/2023 19:16:06;-22.642778;-50.094177;542.37;206.7;;BC_HYD_PRESS;last;;Numeric;;6110;KPA;6110
ACC000028047;CEQ000439555;7411;22/09/2023 16:23:27;22/09/2023 19:16:06;-22.641228;-50.093296;543.31;23.1;;BC_HYD_PRESS;last;;Numeric;;4255;KPA;4255
ACC000028047;CEQ000439555;7411;23/09/2023 18:16:52;24/09/2023 00:09:57;-22.639822;-50.086353;554.6;11.1;;BC_HYD_PRESS;last;;Numeric;;5355;KPA;5355
ACC000028047;CEQ000439555;7411;23/09/2023 17:29:58;24/09/2023 00:09:57;-22.643501;-50.087624;563.16;195.6;;BC_HYD_PRESS;last;;Numeric;;5920;KPA;5920
ACC000028047;CEQ000439555;7411;23/09/2023 17:28:58;24/09/2023 00:09:57;-22.64228;-50.087208;561.94;198.3;;BC_HYD_PRESS;last;;Numeric;;5285;KPA;5285
ACC000028047;CEQ000439555;7411;23/09/2023 17:09:55;24/09/2023 00:09:57;-22.645319;-50.08808;560.08;13.6;;BC_HYD_PRESS;last;;Numeric;;6010;KPA;6010
ACC000028047;CEQ000439555;7411;23/09/2023 16:49:52;24/09/2023 00:09:57;-22.637732;-50.08604;565.3;6.2;;BC_HYD_PRESS;last;;Numeric;;5850;KPA;5850
ACC000028047;CEQ000439555;7411;24/09/2023 04:25:12;24/09/2023 07:46:28;-22.63711;-50.08388;562.68;19.2;;BC_HYD_PRESS;last;;Numeric;;3735;KPA;3735
ACC000028047;CEQ000439555;7411;24/09/2023 04:24:12;24/09/2023 07:46:28;-22.638298;-50.084274;562.45;14.5;;BC_HYD_PRESS;last;;Numeric;;5940;KPA;5940
ACC000028047;CEQ000439555;7411;24/09/2023 04:07:09;24/09/2023 07:46:28;-22.635254;-50.082066;562.16;0;;BC_HYD_PRESS;last;;Numeric;;2965;KPA;2965
ACC000028047;CEQ000439555;7411;24/09/2023 04:06:09;24/09/2023 07:46:28;-22.635723;-50.082844;565.6;51.5;;BC_HYD_PRESS;last;;Numeric;;4955;KPA;4955
ACC000028047;CEQ000439555;7411;24/09/2023 03:53:07;24/09/2023 07:46:28;-22.6354;-50.08241;559.63;238.6;;BC_HYD_PRESS;last;;Numeric;;4935;KPA;4935
ACC000028047;CEQ000439555;7411;24/09/2023 03:52:06;24/09/2023 07:46:28;-22.635029;-50.08139;556.93;258.6;;BC_HYD_PRESS;last;;Numeric;;4420;KPA;4420
ACC000028047;CEQ000439555;7411;24/09/2023 03:33:03;24/09/2023 07:46:28;-22.636627;-50.083878;563.57;10.3;;BC_HYD_PRESS;last;;Numeric;;4360;KPA;4360
ACC000028047;CEQ000439555;7411;24/09/2023 03:32:03;24/09/2023 07:46:28;-22.636837;-50.083855;566;15.4;;BC_HYD_PRESS;last;;Numeric;;415;KPA;415
ACC000028047;CEQ000439555;7411;24/09/2023 08:25:16;24/09/2023 11:35:58;-22.635355;-50.07978;560.81;278.3;;BC_HYD_PRESS;last;;Numeric;;5545;KPA;5545
ACC000028047;CEQ000439555;7411;22/09/2023 16:09:26;22/09/2023 19:16:06;-22.641563;-50.093533;541.17;206.3;;BC_HYD_PRESS;last;;Numeric;;5310;KPA;5310
ACC000028047;CEQ000439555;7411;22/09/2023 16:22:27;22/09/2023 19:16:06;-22.642544;-50.094013;544.91;27.2;;BC_HYD_PRESS;last;;Numeric;;5380;KPA;5380
ACC000028047;CEQ000439555;7411;23/09/2023 18:16:03;24/09/2023 00:09:57;-22.640732;-50.08661;555;17.7;;BC_HYD_PRESS;last;;Numeric;;5195;KPA;5195
ACC000028047;CEQ000439555;7411;23/09/2023 17:08:55;24/09/2023 00:09:57;-22.646492;-50.088417;560.76;14.6;;BC_HYD_PRESS;last;;Numeric;;5610;KPA;5610
ACC000028047;CEQ000439555;7411;24/09/2023 04:23:11;24/09/2023 07:46:28;-22.639498;-50.084564;564.04;12.6;;BC_HYD_PRESS;last;;Numeric;;6595;KPA;6595
ACC000028047;CEQ000439555;7411;24/09/2023 04:05:08;24/09/2023 07:46:28;-22.636484;-50.083607;563.08;36.4;;BC_HYD_PRESS;last;;Numeric;;4740;KPA;4740
ACC000028047;CEQ000439555;7411;24/09/2023 03:51:06;24/09/2023 07:46:28;-22.634972;-50.080273;552.73;268.5;;BC_HYD_PRESS;last;;Numeric;;4140;KPA;4140
ACC000028047;CEQ000439555;7411;24/09/2023 08:24:16;24/09/2023 11:25:40;-22.63542;-50.07969;552.98;106;;BC_HYD_PRESS;last;;Numeric;;4355;KPA;4355
ACC000028047;CEQ000439555;7411;22/09/2023 16:08:25;22/09/2023 19:16:06;-22.640278;-50.09299;537.57;197;;BC_HYD_PRESS;last;;Numeric;;5610;KPA;5610
ACC000028047;CEQ000439555;7411;24/09/2023 15:47:25;24/09/2023 19:26:52;-22.6364;-50.081593;562.51;63.9;;BC_HYD_PRESS;last;;Numeric;;4770;KPA;4770
ACC000028047;CEQ000439555;7411;24/09/2023 15:46:25;24/09/2023 19:26:52;-22.637186;-50.082603;564.28;36.6;;BC_HYD_PRESS;last;;Numeric;;6240;KPA;6240
